polygon_id,year,trench_area,trench_number,x,y,new_id,book,uri
104,2003,T,32,167,-58.5,T32_2003_104,,
104,2003,T,32,168,-58.5,T32_2003_104,,
104,2003,T,32,169,-58.5,T32_2003_104,,
104,2003,T,32,170,-58.5,T32_2003_104,,
104,2003,T,32,170,-59.5,T32_2003_104,,
104,2003,T,32,170,-60.5,T32_2003_104,,
104,2003,T,32,169,-60.5,T32_2003_104,,
104,2003,T,32,168,-60.5,T32_2003_104,,
104,2003,T,32,167,-60.5,T32_2003_104,,
104,2003,T,32,167,-59.5,T32_2003_104,,
105,2003,T,33,161,-58.5,T33_2003_105,,
105,2003,T,33,161,-60.5,T33_2003_105,,
105,2003,T,33,164,-60.5,T33_2003_105,,
105,2003,T,33,164,-58.5,T33_2003_105,,
106,2003,T,34,144.5,-48,T34_2003_106,,
106,2003,T,34,148.5,-48,T34_2003_106,,
106,2003,T,34,148.5,-50,T34_2003_106,,
106,2003,T,34,144.5,-50,T34_2003_106,,
107,2003,T,35,145,-44,T35_2003_107,,
107,2003,T,35,145,-39,T35_2003_107,,
107,2003,T,35,145,-36.5,T35_2003_107,,
107,2003,T,35,148,-36.5,T35_2003_107,,
107,2003,T,35,150,-39,T35_2003_107,,
107,2003,T,35,150,-42,T35_2003_107,,
107,2003,T,35,150.5,-42,T35_2003_107,,
107,2003,T,35,150.5,-44,T35_2003_107,,
108,2003,TNF,1,30.2,156,TNF1_2003_108,,
108,2003,TNF,1,30.2,150,TNF1_2003_108,,
108,2003,TNF,1,36.2,150,TNF1_2003_108,,
108,2003,TNF,1,36.2,156,TNF1_2003_108,,
109,2003,TNF,1,30.2,156,TNF1_2003_109,,
109,2003,TNF,1,30.2,150,TNF1_2003_109,,
109,2003,TNF,1,36.2,150,TNF1_2003_109,,
109,2003,TNF,1,36.2,156,TNF1_2003_109,,
110,2003,TST,1,193,92,TST1_2003_110,,
110,2003,TST,1,193,97,TST1_2003_110,,
110,2003,TST,1,198,97,TST1_2003_110,,
110,2003,TST,1,198,92,TST1_2003_110,,
111,2002,T,28_South,192,-86,T28_South_2002_111,,
111,2002,T,28_South,194,-86,T28_South_2002_111,,
111,2002,T,28_South,194,-87,T28_South_2002_111,,
111,2002,T,28_South,194,-88,T28_South_2002_111,,
111,2002,T,28_South,194,-89,T28_South_2002_111,,
111,2002,T,28_South,192,-89,T28_South_2002_111,,
112,2002,T,29,175,-79,T29_2002_112,,
112,2002,T,29,175,-83,T29_2002_112,,
112,2002,T,29,177,-83,T29_2002_112,,
112,2002,T,29,177,-79,T29_2002_112,,
113,2001,CA,48,55,46,CA48_2001_113,,
113,2001,CA,48,51,46,CA48_2001_113,,
113,2001,CA,48,51,42,CA48_2001_113,,
113,2001,CA,48,55,42,CA48_2001_113,,
114,2001,CB,32,-70,-42,CB32_2001_114,,
114,2001,CB,32,-72,-42,CB32_2001_114,,
114,2001,CB,32,-72,-38,CB32_2001_114,,
114,2001,CB,32,-76,-38,CB32_2001_114,,
114,2001,CB,32,-76,-36.5,CB32_2001_114,,
114,2001,CB,32,-80,-36.5,CB32_2001_114,,
114,2001,CB,32,-80,-31,CB32_2001_114,,
114,2001,CB,32,-78,-31,CB32_2001_114,,
114,2001,CB,32,-78,-34,CB32_2001_114,,
114,2001,CB,32,-75,-34,CB32_2001_114,,
114,2001,CB,32,-75,-36,CB32_2001_114,,
114,2001,CB,32,-74,-36,CB32_2001_114,,
114,2001,CB,32,-74,-34,CB32_2001_114,,
114,2001,CB,32,-72,-34,CB32_2001_114,,
114,2001,CB,32,-72,-32,CB32_2001_114,,
114,2001,CB,32,-70,-32,CB32_2001_114,,
114,2001,CB,32,-70,-36,CB32_2001_114,,
114,2001,CB,32,-67,-36,CB32_2001_114,,
114,2001,CB,32,-67,-38,CB32_2001_114,,
114,2001,CB,32,-70,-38,CB32_2001_114,,
115,2001,CD,9,272,-272,CD9_2001_115,,
115,2001,CD,9,272,-274,CD9_2001_115,,
115,2001,CD,9,274,-274,CD9_2001_115,,
115,2001,CD,9,274,-272,CD9_2001_115,,
116,2001,CD,9,278,-272,CD9_2001_116,,
116,2001,CD,9,278,-274,CD9_2001_116,,
116,2001,CD,9,280,-274,CD9_2001_116,,
116,2001,CD,9,280,-272,CD9_2001_116,,
117,2001,CD,9,275,-273,CD9_2001_117,,
117,2001,CD,9,277,-273,CD9_2001_117,,
117,2001,CD,9,277,-275,CD9_2001_117,,
117,2001,CD,9,279,-275,CD9_2001_117,,
117,2001,CD,9,279,-276,CD9_2001_117,,
117,2001,CD,9,280,-276,CD9_2001_117,,
117,2001,CD,9,280,-277,CD9_2001_117,,
117,2001,CD,9,279,-277,CD9_2001_117,,
117,2001,CD,9,279,-278,CD9_2001_117,,
117,2001,CD,9,275,-278,CD9_2001_117,,
118,2001,T,9,215,13,T9_2001_118,,
118,2001,T,9,217,13,T9_2001_118,,
118,2001,T,9,217,14.5,T9_2001_118,,
118,2001,T,9,215,14.5,T9_2001_118,,
119,2001,T,18,173,35,T18_2001_119,,
119,2001,T,18,170,35,T18_2001_119,,
119,2001,T,18,170,33,T18_2001_119,,
119,2001,T,18,168,33,T18_2001_119,,
119,2001,T,18,168,30.5,T18_2001_119,,
119,2001,T,18,170,30.5,T18_2001_119,,
119,2001,T,18,170,29.5,T18_2001_119,,
119,2001,T,18,171,29.5,T18_2001_119,,
119,2001,T,18,171,30.5,T18_2001_119,,
119,2001,T,18,173,30.5,T18_2001_119,,
120,2001,T,21,160,-50,T21_2001_120,,
120,2001,T,21,160,-54,T21_2001_120,,
120,2001,T,21,162,-54,T21_2001_120,,
120,2001,T,21,162,-52,T21_2001_120,,
120,2001,T,21,164,-52,T21_2001_120,,
120,2001,T,21,164,-50,T21_2001_120,,
120,2001,T,21,160,-50,T21_2001_120,,
121,2001,T,26_South_Ext,186,-54,T26_South_Ext_2001_121,,
121,2001,T,26_South_Ext,186,-55.3,T26_South_Ext_2001_121,,
121,2001,T,26_South_Ext,189,-56,T26_South_Ext_2001_121,,
121,2001,T,26_South_Ext,189,-54,T26_South_Ext_2001_121,,
122,2001,T,28_South,195,-88,T28_South_2001_122,,
122,2001,T,28_South,199,-88,T28_South_2001_122,,
122,2001,T,28_South,199,-91,T28_South_2001_122,,
122,2001,T,28_South,195,-91,T28_South_2001_122,,
123,2001,T,28_North,195,-77,T28_North_2001_123,,
123,2001,T,28_North,195,-82,T28_North_2001_123,,
123,2001,T,28_North,199,-82,T28_North_2001_123,,
123,2001,T,28_North,199,-77,T28_North_2001_123,,
124,2000,CA,43,-10,-8,CA43_2000_124,,
124,2000,CA,43,-10,-4.5,CA43_2000_124,,
124,2000,CA,43,-7,-5.9,CA43_2000_124,,
124,2000,CA,43,-7,-8,CA43_2000_124,,
125,2000,CA,44,-16,-2,CA44_2000_125,,
125,2000,CA,44,-16,-6,CA44_2000_125,,
125,2000,CA,44,-14,-6,CA44_2000_125,,
125,2000,CA,44,-14,-8,CA44_2000_125,,
125,2000,CA,44,-11,-8,CA44_2000_125,,
125,2000,CA,44,-11,-4,CA44_2000_125,,
125,2000,CA,44,-14,-4,CA44_2000_125,,
125,2000,CA,44,-14,-2,CA44_2000_125,,
126,2000,CA,45,-16,-4,CA45_2000_126,,
126,2000,CA,45,-16,-7,CA45_2000_126,,
126,2000,CA,45,-19,-7,CA45_2000_126,,
126,2000,CA,45,-19,-4,CA45_2000_126,,
127,2000,CA,46,-31,8,CA46_2000_127,,
127,2000,CA,46,-28,8,CA46_2000_127,,
127,2000,CA,46,-28,4,CA46_2000_127,,
127,2000,CA,46,-31,4,CA46_2000_127,,
128,2000,CA,47,-33,4,CA47_2000_128,,
128,2000,CA,47,-36,4,CA47_2000_128,,
128,2000,CA,47,-36,8,CA47_2000_128,,
128,2000,CA,47,-33,8,CA47_2000_128,,
129,2000,T,21,160,-50,T21_2000_129,,
129,2000,T,21,160,-54,T21_2000_129,,
129,2000,T,21,162,-54,T21_2000_129,,
129,2000,T,21,162,-52,T21_2000_129,,
129,2000,T,21,164,-52,T21_2000_129,,
129,2000,T,21,164,-50,T21_2000_129,,
129,2000,T,21,160,-50,T21_2000_129,,
130,2000,T,21A,157,-58,T21A_2000_130,,
130,2000,T,21A,157,-55,T21A_2000_130,,
130,2000,T,21A,153,-55,T21A_2000_130,,
130,2000,T,21A,153,-58,T21A_2000_130,,
131,2000,T,22West_Ext,164,-50,T22West_Ext_2000_131,,
131,2000,T,22West_Ext,164,-52,T22West_Ext_2000_131,,
131,2000,T,22West_Ext,167,-52,T22West_Ext_2000_131,,
131,2000,T,22West_Ext,167,-50,T22West_Ext_2000_131,,
132,2000,T,22West_Ext,167,-50,T22West_Ext_2000_132,,
132,2000,T,22West_Ext,167,-52,T22West_Ext_2000_132,,
132,2000,T,22West_Ext,164,-52,T22West_Ext_2000_132,,
132,2000,T,22West_Ext,164,-50,T22West_Ext_2000_132,,
133,2000,TSF,Extension A,167,-28,TSFExtension A_2000_133,,
133,2000,TSF,Extension A,167,-24.5,TSFExtension A_2000_133,,
133,2000,TSF,Extension A,169,-28,TSFExtension A_2000_133,,
133,2000,TSF,Extension A,169,-29.5,TSFExtension A_2000_133,,
134,2000,TSF,Extension B,169,-34,TSFExtension B_2000_134,,
134,2000,TSF,Extension B,169.5,-36,TSFExtension B_2000_134,,
134,2000,TSF,Extension B,173,-36,TSFExtension B_2000_134,,
134,2000,TSF,Extension B,173,-34,TSFExtension B_2000_134,,
135,1999,CA,42,-16,5,CA42_1999_135,,
135,1999,CA,42,-16,3,CA42_1999_135,,
135,1999,CA,42,-11,3,CA42_1999_135,,
135,1999,CA,42,-11,5,CA42_1999_135,,
136,1999,T,26_North,186,-49,T26_North_1999_136,,
136,1999,T,26_North,188,-49,T26_North_1999_136,,
136,1999,T,26_North,188,-50,T26_North_1999_136,,
136,1999,T,26_North,186,-50,T26_North_1999_136,,
137,1999,T,26_South,186,-54,T26_South_1999_137,,
137,1999,T,26_South,186,-53,T26_South_1999_137,,
137,1999,T,26_South,188,-53,T26_South_1999_137,,
137,1999,T,26_South,188,-54,T26_South_1999_137,,
138,1999,TSF,Extension A,158,-25,TSFExtension A_1999_138,,
138,1999,TSF,Extension A,158,-35,TSFExtension A_1999_138,,
138,1999,TSF,Extension A,163,-35,TSFExtension A_1999_138,,
138,1999,TSF,Extension A,163,-31,TSFExtension A_1999_138,,
138,1999,TSF,Extension A,164,-31,TSFExtension A_1999_138,,
138,1999,TSF,Extension A,164,-35,TSFExtension A_1999_138,,
138,1999,TSF,Extension A,166,-35,TSFExtension A_1999_138,,
138,1999,TSF,Extension A,166,-31,TSFExtension A_1999_138,,
138,1999,TSF,Extension A,168,-31,TSFExtension A_1999_138,,
138,1999,TSF,Extension A,168,-25,TSFExtension A_1999_138,,
139,1999,TSF,Extension B,169,-26,TSFExtension B_1999_139,,
139,1999,TSF,Extension B,169,-30,TSFExtension B_1999_139,,
139,1999,TSF,Extension B,171,-30,TSFExtension B_1999_139,,
139,1999,TSF,Extension B,171,-26,TSFExtension B_1999_139,,
140,1999,TSF,Extension C,175,-28,TSFExtension C_1999_140,,
140,1999,TSF,Extension C,175,-36,TSFExtension C_1999_140,,
140,1999,TSF,Extension C,179,-36,TSFExtension C_1999_140,,
140,1999,TSF,Extension C,179,-28,TSFExtension C_1999_140,,
141,1999,A,9_South_Ext,122,-20,A9_South_Ext_1999_141,,
141,1999,A,9_South_Ext,126,-20,A9_South_Ext_1999_141,,
141,1999,A,9_South_Ext,126,-25,A9_South_Ext_1999_141,,
141,1999,A,9_South_Ext,122,-25,A9_South_Ext_1999_141,,
142,1998,CA,42,-16,7,CA42_1998_142,,
142,1998,CA,42,-16,1,CA42_1998_142,,
142,1998,CA,42,-10,1,CA42_1998_142,,
142,1998,CA,42,-10,7,CA42_1998_142,,
143,1998,CA,42_Ext,-17,6,CA42_Ext_1998_143,,
143,1998,CA,42_Ext,-17,1,CA42_Ext_1998_143,,
143,1998,CA,42_Ext,-18,1,CA42_Ext_1998_143,,
143,1998,CA,42_Ext,-18,6,CA42_Ext_1998_143,,
144,1998,CA,42_North,-13,10,CA42_North_1998_144,,
144,1998,CA,42_North,-10,10,CA42_North_1998_144,,
144,1998,CA,42_North,-10,12,CA42_North_1998_144,,
144,1998,CA,42_North,-7,12,CA42_North_1998_144,,
144,1998,CA,42_North,-7,16,CA42_North_1998_144,,
144,1998,CA,42_North,-13,16,CA42_North_1998_144,,
145,1998,CA,48,77,-13,CA48_1998_145,,
145,1998,CA,48,85,-13,CA48_1998_145,,
145,1998,CA,48,85,-16,CA48_1998_145,,
145,1998,CA,48,77,-16,CA48_1998_145,,
146,1998,CA,49,77,18,CA49_1998_146,,
146,1998,CA,49,77,21,CA49_1998_146,,
146,1998,CA,49,78,21,CA49_1998_146,,
146,1998,CA,49,78,22,CA49_1998_146,,
146,1998,CA,49,80,22,CA49_1998_146,,
146,1998,CA,49,80,21,CA49_1998_146,,
146,1998,CA,49,85,21,CA49_1998_146,,
146,1998,CA,49,85,18,CA49_1998_146,,
147,1998,T,25_Ext,149,-55,T25_Ext_1998_147,,
147,1998,T,25_Ext,149,-60,T25_Ext_1998_147,,
147,1998,T,25_Ext,151,-60,T25_Ext_1998_147,,
147,1998,T,25_Ext,151,-55,T25_Ext_1998_147,,
148,1998,T,26_North,186,-49,T26_North_1998_148,,
148,1998,T,26_North,188,-49,T26_North_1998_148,,
148,1998,T,26_North,188,-50,T26_North_1998_148,,
148,1998,T,26_North,186,-50,T26_North_1998_148,,
149,1998,T,26_North,186,-49,T26_North_1998_149,,
149,1998,T,26_North,188,-49,T26_North_1998_149,,
149,1998,T,26_North,188,-50,T26_North_1998_149,,
149,1998,T,26_North,186,-50,T26_North_1998_149,,
150,1998,T,26_South,186,-53,T26_South_1998_150,,
150,1998,T,26_South,188,-53,T26_South_1998_150,,
150,1998,T,26_South,188,-54,T26_South_1998_150,,
150,1998,T,26_South,186,-54,T26_South_1998_150,,
151,1998,TSF,0,136,-30,TSF0_1998_151,,
151,1998,TSF,0,136,-22,TSF0_1998_151,,
151,1998,TSF,0,140,-22,TSF0_1998_151,,
151,1998,TSF,0,140,-19,TSF0_1998_151,,
151,1998,TSF,0,142,-19,TSF0_1998_151,,
151,1998,TSF,0,142,-22,TSF0_1998_151,,
151,1998,TSF,0,141,-22,TSF0_1998_151,,
151,1998,TSF,0,141,-28,TSF0_1998_151,,
151,1998,TSF,0,144,-28,TSF0_1998_151,,
151,1998,TSF,0,144,-30,TSF0_1998_151,,
152,1998,A,9_Ext,125,-11,A9_Ext_1998_152,,
152,1998,A,9_Ext,125,-15,A9_Ext_1998_152,,
152,1998,A,9_Ext,130,-15,A9_Ext_1998_152,,
152,1998,A,9_Ext,130,-11,A9_Ext_1998_152,,
153,1997,CA,41,-1,1,CA41_1997_153,,
153,1997,CA,41,-1,7,CA41_1997_153,,
153,1997,CA,41,-9,7,CA41_1997_153,,
153,1997,CA,41,-9,1,CA41_1997_153,,
154,1997,CA,42,-16,7,CA42_1997_154,,
154,1997,CA,42,-16,1,CA42_1997_154,,
154,1997,CA,42,-10,1,CA42_1997_154,,
154,1997,CA,42,-10,7,CA42_1997_154,,
155,1997,CA,42_Ext,-17,6,CA42_Ext_1997_155,,
155,1997,CA,42_Ext,-17,1,CA42_Ext_1997_155,,
155,1997,CA,42_Ext,-18,1,CA42_Ext_1997_155,,
155,1997,CA,42_Ext,-18,6,CA42_Ext_1997_155,,
156,2009,T,50,176,-57,T50_2009_156,,
156,2009,T,50,176,-59.5,T50_2009_156,,
156,2009,T,50,174.4,-59.5,T50_2009_156,,
156,2009,T,50,174.4,-57,T50_2009_156,,
157,1966,CA,1,101.7457427,-7.71515479,CA1_1966_157,,
157,1966,CA,1,118.616927,-9.80396808,CA1_1966_157,,
157,1966,CA,1,118.3711843,-11.78881329,CA1_1966_157,,
157,1966,CA,1,121.3484521,-12.1574274,CA1_1966_157,,
157,1966,CA,1,121.5941948,-10.17258219,CA1_1966_157,,
157,1966,CA,1,126.5563079,-10.78693904,CA1_1966_157,,
157,1966,CA,1,128.0307643,1.12213221,CA1_1966_157,,
157,1966,CA,1,120.0913835,2.10510318,CA1_1966_157,,
157,1966,CA,1,119.3541552,-3.84943245,CA1_1966_157,,
157,1966,CA,1,102.482971,-1.76061916,CA1_1966_157,,
158,1966,CA,2a,86.29428157,-3.31359826,CA2a_1966_158,,
158,1966,CA,2a,87.20662468,2.61663192,CA2a_1966_158,,
158,1966,CA,2a,81.27639449,3.52897503,CA2a_1966_158,,
158,1966,CA,2a,80.36405139,-2.40125516,CA2a_1966_158,,
159,1966,CA,2b,85.68605284,-7.26708505,CA2b_1966_159,,
159,1966,CA,2b,86.29428157,-3.31359826,CA2b_1966_159,,
159,1966,CA,2b,80.36405139,-2.40125516,CA2b_1966_159,,
159,1966,CA,2b,79.75582265,-6.35474195,CA2b_1966_159,,
160,1967,CA,2c,79.75582265,-6.35474195,CA2c_1967_160,,
160,1967,CA,2c,81.27639449,3.52897503,CA2c_1967_160,,
160,1967,CA,2c,79.2996511,3.8330894,CA2c_1967_160,,
160,1967,CA,2c,77.779,-6.051,CA2c_1967_160,,
161,1967,CA,2d,87.66279623,-7.57119942,CA2d_1967_161,,
161,1967,CA,2d,89.18336808,2.31251756,CA2d_1967_161,,
161,1967,CA,2d,87.20662468,2.61663192,CA2d_1967_161,,
161,1967,CA,2d,85.68605284,-7.26708505,CA2d_1967_161,,
162,1967,CA,2e,77.77907926,-6.05062758,CA2e_1967_162,,
162,1967,CA,2e,79.2996511,3.8330894,CA2e_1967_162,,
162,1967,CA,2e,77.3229077,4.13720377,CA2e_1967_162,,
162,1967,CA,2e,75.80233586,-5.74651321,CA2e_1967_162,,
163,1967,CA,2f,75.80233586,-5.74651321,CA2f_1967_163,,
163,1967,CA,2f,77.3229077,4.13720377,CA2f_1967_163,,
163,1967,CA,2f,75.34616431,4.44131814,CA2f_1967_163,,
163,1967,CA,2f,73.82559247,-5.44239884,CA2f_1967_163,,
164,1968,CA,2g,92.60465472,-8.33148534,CA2g_1968_164,,
164,1968,CA,2g,94.12522656,1.55223164,CA2g_1968_164,,
164,1968,CA,2g,89.18336808,2.31251756,CA2g_1968_164,,
164,1968,CA,2g,87.66279623,-7.57119942,CA2g_1968_164,,
165,1968,CA,2h,97.54651321,-9.09177126,CA2h_1968_165,,
165,1968,CA,2h,99.06708505,0.79194571,CA2h_1968_165,,
165,1968,CA,2h,94.12522656,1.55223164,CA2h_1968_165,,
165,1968,CA,2h,92.60465472,-8.33148534,CA2h_1968_165,,
166,1968,CA,2i,101.5,-9.7,CA2i_1968_166,,
166,1968,CA,2i,103.0205718,0.18371698,CA2i_1968_166,,
166,1968,CA,2i,99.06708505,0.79194571,CA2i_1968_166,,
166,1968,CA,2i,97.54651321,-9.09177126,CA2i_1968_166,,
167,1968,CA,2j,89.18336808,2.31251756,CA2j_1968_167,,
167,1968,CA,2j,89.943654,7.25437604,CA2j_1968_167,,
167,1968,CA,2j,76.10645023,9.38317662,CA2j_1968_167,,
167,1968,CA,2j,75.34616431,4.44131814,CA2j_1968_167,,
168,1968,CA,2k,103.0205718,0.18371698,CA2k_1968_168,,
168,1968,CA,2k,103.7808578,5.12557547,CA2k_1968_168,,
168,1968,CA,2k,89.943654,7.25437604,CA2k_1968_168,,
168,1968,CA,2k,89.18336808,2.31251756,CA2k_1968_168,,
169,1970,CA,24,114.4,-51.9,CA24_1970_169,,
169,1970,CA,24,126.0742629,-14.68828698,CA24_1970_169,,
169,1970,CA,24,119.3952375,-12.59290646,CA24_1970_169,,
169,1970,CA,24,108.6751211,-50.10395955,CA24_1970_169,,
170,1968,CA,10,129.6,-41.84,CA10_1968_170,,
170,1968,CA,10,133.7914328,-29.53423343,CA10_1968_170,,
170,1968,CA,10,124.3254585,-26.31005433,CA10_1968_170,,
170,1968,CA,10,120.1340257,-38.6158209,CA10_1968_170,,
171,1968,CA,11x,128.1201199,-49.92597684,CA11x_1968_171,,
171,1968,CA,11x,129.6,-45.15,CA11x_1968_171,,
171,1968,CA,11x,126.7344139,-44.26207191,CA11x_1968_171,,
171,1968,CA,11x,126.1424618,-46.17246265,CA11x_1968_171,,
171,1968,CA,11x,123.2768757,-45.28453456,CA11x_1968_171,,
171,1968,CA,11x,122.3889476,-48.15012066,CA11x_1968_171,,
172,1968,CA,11,121.7975787,-50.06094789,CA11_1968_172,,
172,1968,CA,11,116.0661574,-48.28589577,CA11_1968_172,,
172,1968,CA,11,115.9057371,-55.56423798,CA11_1968_172,,
172,1968,CA,11,115.609895,-56.51947486,CA11_1968_172,,
172,1968,CA,11,119.4308426,-57.70284294,CA11_1968_172,,
173,1992,CA,33,-40,24,CA33_1992_173,,
173,1992,CA,33,-35,24,CA33_1992_173,,
173,1992,CA,33,-35,26.75,CA33_1992_173,,
173,1992,CA,33,-40,26.75,CA33_1992_173,,
174,1991,CA,33,-41,31,CA33_1991_174,,
174,1991,CA,33,-41,33,CA33_1991_174,,
174,1991,CA,33,-40,33,CA33_1991_174,,
174,1991,CA,33,-40,35,CA33_1991_174,,
174,1991,CA,33,-37,35,CA33_1991_174,,
174,1991,CA,33,-37,33,CA33_1991_174,,
174,1991,CA,33,-33,33,CA33_1991_174,,
174,1991,CA,33,-33,31,CA33_1991_174,,
174,1991,CA,33,-36,31,CA33_1991_174,,
174,1991,CA,33,-36,29,CA33_1991_174,,
174,1991,CA,33,-38,29,CA33_1991_174,,
174,1991,CA,33,-38,31,CA33_1991_174,,
175,1990,CA,33,-39,35.5,CA33_1990_175,,
175,1990,CA,33,-39,36.5,CA33_1990_175,,
175,1990,CA,33,-40.25,36.5,CA33_1990_175,,
175,1990,CA,33,-40.25,44,CA33_1990_175,,
175,1990,CA,33,-36.75,44,CA33_1990_175,,
175,1990,CA,33,-36.75,42,CA33_1990_175,,
175,1990,CA,33,-35.25,42,CA33_1990_175,,
175,1990,CA,33,-35.5,37.5,CA33_1990_175,,
175,1990,CA,33,-32.25,37.75,CA33_1990_175,,
175,1990,CA,33,-32,34,CA33_1990_175,,
175,1990,CA,33,-35,33.75,CA33_1990_175,,
175,1990,CA,33,-35.25,36.5,CA33_1990_175,,
175,1990,CA,33,-36.75,36.25,CA33_1990_175,,
175,1990,CA,33,-36.75,38.25,CA33_1990_175,,
175,1990,CA,33,-37.25,38.25,CA33_1990_175,,
175,1990,CA,33,-37.25,35.5,CA33_1990_175,,
176,1995,CA,33,-32.25,39.25,CA33_1995_176,,
176,1995,CA,33,-34.25,39,CA33_1995_176,,
176,1995,CA,33,-34.75,41.25,CA33_1995_176,,
176,1995,CA,33,-32.75,41.5,CA33_1995_176,,
177,1990,CA,35,-46,41,CA35_1990_177,,
177,1990,CA,35,-49.25,41,CA35_1990_177,,
177,1990,CA,35,-49.25,43.75,CA35_1990_177,,
177,1990,CA,35,-46,43.75,CA35_1990_177,,
178,1990,CA,33,-40.5,46.5,CA33_1990_178,,
178,1990,CA,33,-40.75,49.5,CA33_1990_178,,
178,1990,CA,33,-36.75,50,CA33_1990_178,,
178,1990,CA,33,-36.5,46.75,CA33_1990_178,,
179,1991,CA,36,-2,0,CA36_1991_179,,
179,1991,CA,36,-2,7,CA36_1991_179,,
179,1991,CA,36,1,7,CA36_1991_179,,
179,1991,CA,36,1,0,CA36_1991_179,,
180,1991,CA,37,11.43,0,CA37_1991_180,,
180,1991,CA,37,11.43,-4,CA37_1991_180,,
180,1991,CA,37,10.43,-4,CA37_1991_180,,
180,1991,CA,37,10.43,-7,CA37_1991_180,,
180,1991,CA,37,11.43,-7,CA37_1991_180,,
180,1991,CA,37,11.43,-8,CA37_1991_180,,
180,1991,CA,37,13.43,-8,CA37_1991_180,,
180,1991,CA,37,13.43,-7,CA37_1991_180,,
180,1991,CA,37,14.43,-7,CA37_1991_180,,
180,1991,CA,37,14.43,-5,CA37_1991_180,,
180,1991,CA,37,13.43,-5,CA37_1991_180,,
180,1991,CA,37,13.43,0,CA37_1991_180,,
181,1993,CA,37,7,0,CA37_1993_181,,
181,1993,CA,37,11,0,CA37_1993_181,,
181,1993,CA,37,11,-4,CA37_1993_181,,
181,1993,CA,37,9,-4,CA37_1993_181,,
181,1993,CA,37,9,-1,CA37_1993_181,,
181,1993,CA,37,7,-1,CA37_1993_181,,
182,1991,CA,38,29.43,-11,CA38_1991_182,,
182,1991,CA,38,31.43,-11,CA38_1991_182,,
182,1991,CA,38,31.43,-13,CA38_1991_182,,
182,1991,CA,38,29.43,-13,CA38_1991_182,,
183,1991,CA,39,-4.57,30,CA39_1991_183,,
183,1991,CA,39,-4.57,25,CA39_1991_183,,
183,1991,CA,39,-2.57,25,CA39_1991_183,,
183,1991,CA,39,-2.57,30,CA39_1991_183,,
184,1992,CA,40,82.43,59,CA40_1992_184,,
184,1992,CA,40,82.43,54,CA40_1992_184,,
184,1992,CA,40,85.43,54,CA40_1992_184,,
184,1992,CA,40,85.43,59,CA40_1992_184,,
185,1992,CB,27,-62,-11,CB27_1992_185,,
185,1992,CB,27,-55,-11,CB27_1992_185,,
185,1992,CB,27,-55,-17,CB27_1992_185,,
185,1992,CB,27,-62,-17,CB27_1992_185,,
186,1996,CB,31,-73,-12,CB31_1996_186,,
186,1996,CB,31,-69,-12,CB31_1996_186,,
186,1996,CB,31,-69,-15,CB31_1996_186,,
186,1996,CB,31,-73,-15,CB31_1996_186,,
187,2010,CB,39,-48,-108,CB39_2010_187,,
187,2010,CB,39,-44,-108,CB39_2010_187,,
187,2010,CB,39,-44,-112,CB39_2010_187,,
187,2010,CB,39,-48,-112,CB39_2010_187,,
187,2011,CB,39,-48,-108,CB39_2011_187,,
187,2011,CB,39,-44,-108,CB39_2011_187,,
187,2011,CB,39,-44,-112,CB39_2011_187,,
187,2011,CB,39,-48,-112,CB39_2011_187,,
188,2007,T,45,185,-45,T45_2007_188,,
188,2007,T,45,189,-45,T45_2007_188,,
188,2007,T,45,189,-48,T45_2007_188,,
188,2007,T,45,185,-48,T45_2007_188,,
189,1968,T,1AK,195.955178,21.84565282,T1AK_1968_189,,
189,1968,T,1AK,195.63,20.9,T1AK_1968_189,,
189,1968,T,1AK,206.032181,17.32304184,T1AK_1968_189,,
189,1968,T,1AK,206.3573591,18.26869466,T1AK_1968_189,,
190,1968,T,1AL,196.28,22.79,T1AL_1968_190,,
190,1968,T,1AL,196.6054229,23.73556856,T1AL_1968_190,,
190,1968,T,1AL,207.0066771,20.15591615,T1AL_1968_190,,
190,1968,T,1AL,206.6812542,19.21034759,T1AL_1968_190,,
191,1970,T,15,129.9992935,-42.91,T15_1970_191,,
191,1970,T,15,131.9069496,-43.51070647,T15_1970_191,,
191,1970,T,15,133.4087158,-38.74156627,T15_1970_191,,
191,1970,T,15,131.5010597,-38.14085979,T15_1970_191,,
192,1971,T,15AndPozzo,131.5010597,-38.14085979,T15AndPozzo_1971_192,,
192,1971,T,15AndPozzo,133.4087158,-38.74156627,T15AndPozzo_1971_192,,
192,1971,T,15AndPozzo,132.5076561,-41.60305039,T15AndPozzo_1971_192,,
192,1971,T,15AndPozzo,134.4153122,-42.20375687,T15AndPozzo_1971_192,,
192,1971,T,15AndPozzo,135.6167251,-38.3884447,T15AndPozzo_1971_192,,
192,1971,T,15AndPozzo,131.8014129,-37.18703175,T15AndPozzo_1971_192,,
193,1969,T,10,178.7,-15.5,T10_1969_193,,
193,1969,T,10,174.0439733,-29.75908185,T10_1969_193,,
193,1969,T,10,188.3030551,-34.41510857,T10_1969_193,,
193,1969,T,10,192.9590818,-20.15602672,T10_1969_193,,
194,1972,T,20,194.41,-28.1,T20_1972_194,,
194,1972,T,20,188.6136833,-26.54993151,T20_1972_194,,
194,1972,T,20,183.4467883,-45.87098728,T20_1972_194,,
194,1972,T,20,185.3788939,-46.38767678,T20_1972_194,,
