"Item Label","URI","Citation URI","Project","Project URI","Context","Context [2]","Context [3]","Context [4]","Context [5]","Context URI","Latitude (WGS 84)","Longitude (WGS 84)","Early BCE/CE","Late BCE/CE","Item Category","icon","Thumbnail","Published Date","Updated Date"
"1994, ID:105","http://opencontext.org/subjects/49f45331-eb08-4e19-fa31-4c9ac639c388","https://n2t.net/ark:/28722/k2s17xt6k","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 25","https://opencontext.org/subjects/700fa3fc-e0b5-4268-b5a9-ff35cd5d4fd4","43.15275961793427","11.401200305112464","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","https://artiraq.org/static/opencontext/poggio-civitate/thumbs/trenchbookimages/AMChristensenI/AMChristensenI_230,231.jpg","2012-12-28T00:00:00Z","2025-04-05T15:49:17Z"
"1997, ID:354","http://opencontext.org/subjects/83304a03-52e2-411f-4e36-dbeac7a441d1","https://n2t.net/ark:/28722/k26d5tc2b","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Agger","Agger 9 Extension","https://opencontext.org/subjects/5f3f7e8b-7d93-4295-9c09-5ddcb9f88508","43.15302102912415","11.401267300609089","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","https://artiraq.org/static/opencontext/poggio-civitate/thumbs/trenchbookimages/uncropped/GMeyersI_286,287.JPG","2012-12-28T00:00:00Z","2025-04-05T15:49:20Z"
"1992, ID:200","http://opencontext.org/subjects/6ec9e1ca-1595-4b39-de94-07669e96d51b","https://n2t.net/ark:/28722/k2h70d18z","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate A","Civitate A 33","https://opencontext.org/subjects/905a30a8-a71d-44df-3181-437816b64864","43.15357967651871","11.399171100534057","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","https://artiraq.org/static/opencontext/poggio-civitate/thumbs/trenchbookimages/JBerkinVII/JBerkinVII_48,49.jpg","2012-12-28T00:00:00Z","2025-04-05T15:49:15Z"
"1999, ID:364","http://opencontext.org/subjects/4454f19d-c295-4e35-7124-98a6661cff51","https://n2t.net/ark:/28722/k2kp7zs48","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 26 North","https://opencontext.org/subjects/151a307c-e8c9-4542-271f-ab14d6b378e8","43.15276081378198","11.401856675601335","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","https://artiraq.org/static/opencontext/poggio-civitate/thumbs/trenchbookimages/JBBeebyI/JBBeebyI_182,183.jpg","2012-12-28T00:00:00Z","2025-04-05T15:49:22Z"
"1993, ID:401","http://opencontext.org/subjects/cb0d10d6-5fd7-48eb-2f70-1d7efa2ab8f1","https://n2t.net/ark:/28722/k28g8kj5k","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate B","Civitate B 29","https://opencontext.org/subjects/c9dd8bb8-bd48-446d-75be-3e248c82db34","43.152317255282","11.399201496398","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","https://artiraq.org/static/opencontext/poggio-civitate/thumbs/trenchbookimages/uncropped/TTuckIV_126,127.JPG","2012-12-28T00:00:00Z","2025-04-05T15:49:17Z"
"1997, ID:355","http://opencontext.org/subjects/b79defa4-eb3a-4e9d-db25-711792610c21","https://n2t.net/ark:/28722/k2251km3w","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro South Flank","Tesoro South Flank 0","https://opencontext.org/subjects/cf9d182a-abd0-4cb0-1564-acef6e30da65","43.15298650938871","11.401262907740621","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","https://artiraq.org/static/opencontext/poggio-civitate/thumbs/trenchbookimages/AMChristensenV/AMChristensenV_230,231.jpg","2012-12-28T00:00:00Z","2025-04-05T15:49:21Z"
"2001, ID:459","http://opencontext.org/subjects/0ac6b338-54ba-41fb-d5d8-59d8227ac31c","https://n2t.net/ark:/28722/k2513zx29","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 18","https://opencontext.org/subjects/8278e5d0-37ee-493b-8c3f-d2b82e469e98","43.15350527443889","11.401734187961019","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","https://artiraq.org/static/opencontext/poggio-civitate/thumbs/trenchbookimages/uncropped/KHostetlerIV_122,123.JPG","2012-12-28T00:00:00Z","2025-04-05T15:49:26Z"
"1978, ID:89","http://opencontext.org/subjects/3d75850b-7ecd-4675-b297-3ff2f5106d97","https://n2t.net/ark:/28722/k2fn14t3f","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 23","https://opencontext.org/subjects/7d95d727-e50a-412a-0129-5d4f57812599","43.15275982402363","11.402087761871224","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","https://artiraq.org/static/opencontext/poggio-civitate/thumbs/trenchbookimages/MCarasI/MCarasI_272,273.jpg","2012-12-28T00:00:00Z","2025-04-05T15:49:00Z"
"1995, ID:106","http://opencontext.org/subjects/e9425f5e-9aec-43f0-e0a9-2d64f97f5d2a","https://n2t.net/ark:/28722/k21j9c90f","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 25","https://opencontext.org/subjects/700fa3fc-e0b5-4268-b5a9-ff35cd5d4fd4","43.152763066376195","11.401188947469919","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","https://artiraq.org/static/opencontext/poggio-civitate/thumbs/trenchbookimages/AMChristensenII/AMChristensenII_218,219.jpg","2012-12-28T00:00:00Z","2025-04-05T15:49:18Z"
"1995, ID:108","http://opencontext.org/subjects/51811248-1469-45ce-ea1c-33b61a244055","https://n2t.net/ark:/28722/k2dr2t952","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 25 North Extension","https://opencontext.org/subjects/3271891a-5b76-4274-38b8-4053447e2660","43.15288991864128","11.401300904742477","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","https://artiraq.org/static/opencontext/poggio-civitate/thumbs/trenchbookimages/uncropped/LFluscheI_130,130.JPG","2012-12-28T00:00:00Z","2025-04-05T15:49:18Z"
"1988, ID:144","http://opencontext.org/subjects/ba2d283e-9ec4-47ae-4b5e-3c933662b0ff","https://n2t.net/ark:/28722/k25d8sg23","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 27","https://opencontext.org/subjects/a004469d-dcd9-4219-425d-07e87490e01c","43.15250060780966","11.401812055625479","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","https://artiraq.org/static/opencontext/poggio-civitate/thumbs/trenchbookimages/uncropped/ACollinsIII_234,235.JPG","2012-12-28T00:00:00Z","2025-04-05T15:49:09Z"
"2005, ID:552","http://opencontext.org/subjects/2680d449-6312-48ae-ef0f-db25b67f7bfc","https://n2t.net/ark:/28722/k29k49v16","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 36","https://opencontext.org/subjects/9fa5b249-33b8-4509-24e4-baac1f0d4c7a","43.15273216499143","11.401631885085141","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:34Z"
"2000, ID:420","http://opencontext.org/subjects/bcdc5d9e-bb8b-4159-f6b0-2a9474c123bd","https://n2t.net/ark:/28722/k2rx97f4t","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 21","https://opencontext.org/subjects/d1d5cd18-52e4-4df6-3996-57c51161bcb2","43.152718858147466","11.401457943258608","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","https://artiraq.org/static/opencontext/poggio-civitate/thumbs/trenchbookimages/uncropped/ALeathermanII_180,181.JPG","2012-12-28T00:00:00Z","2025-04-05T15:49:24Z"
